name_nsi,price,index,environment,quality_of_living,safety,transport,services,relax,condition,area,energy_costs,provision,certificate,construction_type,orientation,year_built,last_reconstruction,total_floors,floor,lift,balkonies,loggia,cellar,type,rooms,district
LiptovskaΩ Mikula°a°,133000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,60,NA,0,none,Brick,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,LiptovskaΩ Mikula°a°
LiptovskaΩ Mikula°a°,149350,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,47,NA,0,NA,NA,NA,NA,NA,NA,2,0,NA,NA,0,2-room apartment,2,LiptovskaΩ Mikula°a°
LiptovskaΩ Mikula°a°,94990,NA,NA,NA,NA,NA,NA,NA,Original condition,NA,NA,0,none,Panel,NA,NA,NA,NA,10,1,1,NA,0,3-room apartment,3,LiptovskaΩ Mikula°a°
LiptovskaΩ Mikula°a°,155000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,NA,NA,0,NA,Panel,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,LiptovskaΩ Mikula°a°
LiptovskaΩ Mikula°a°,110000,NA,NA,NA,NA,NA,NA,NA,Original condition,54,,,,,,,,,,,,,,,,
LiptovskaΩ Mikula°a°,135000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,54,,,,,,,,,,,,,,,,
LiptovskaΩ Mikula°a°,79000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,23,NA,0,NA,Other,Southwest,NA,NA,NA,3,1,NA,NA,0,Studio,1,LiptovskaΩ Mikula°a°
LiptovskaΩ Mikula°a°,75000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,36,NA,0,NA,Panel,South,NA,NA,NA,2,1,NA,NA,0,1-room apartment,1,LiptovskaΩ Mikula°a°
LiptovskaΩ Mikula°a°,99000,NA,NA,NA,NA,NA,NA,NA,Original condition,72,NA,0,NA,Panel,West,NA,NA,NA,4,1,NA,NA,0,3-room apartment,3,LiptovskaΩ Mikula°a°
LiptovskaΩ Mikula°a°,99000,NA,NA,NA,NA,NA,NA,NA,Original condition,71,NA,0,NA,Panel,Southwest,NA,NA,NA,4,1,NA,NA,0,3-room apartment,3,LiptovskaΩ Mikula°a°
LiptovskaΩ Mikula°a°,114000,NA,NA,NA,NA,NA,NA,NA,New building,NA,NA,0,NA,Other,NA,NA,NA,NA,1,1,NA,NA,0,2-room apartment,2,LiptovskaΩ Mikula°a°
LiptovskaΩ Mikula°a°,125000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,78,NA,0,B,NA,NA,NA,NA,NA,6,1,NA,1,0,3-room apartment,3,LiptovskaΩ Mikula°a°
LiptovskaΩ Mikula°a°,163000,NA,NA,NA,NA,NA,NA,NA,New building,60,NA,0,NA,Other,NA,NA,NA,NA,NA,0,NA,NA,0,1-room apartment,1,LiptovskaΩ Mikula°a°
LiptovskaΩ Mikula°a°,95000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,34,NA,0,NA,Mixed,North,NA,NA,NA,1,1,NA,NA,0,2-room apartment,2,LiptovskaΩ Mikula°a°
LiptovskaΩ Mikula°a°,59950,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,26,NA,0,none,NA,NA,1980,NA,1,NA,1,NA,NA,0,Studio,1,LiptovskaΩ Mikula°a°
LiptovskaΩ Mikula°a°,83000,NA,NA,NA,NA,NA,NA,NA,Original condition,96,NA,0,none,NA,NA,1980,NA,1,NA,0,NA,NA,0,3-room apartment,3,LiptovskaΩ Mikula°a°
LiptovskaΩ Mikula°a°,174100,NA,NA,NA,NA,NA,NA,NA,New building,72,,,,,,,,,,,,,,,,
LiptovskaΩ Mikula°a°,154500,NA,NA,NA,NA,NA,NA,NA,New building,44,,,,,,,,,,,,,,,,
LiptovskaΩ Mikula°a°,88880,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,39,NA,0,B,NA,NA,1980,NA,3,1,0,NA,NA,0,2-room apartment,2,LiptovskaΩ Mikula°a°
LiptovskaΩ Mikula°a°,99900,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,51,,,,,,,,,,,,,,,,
LiptovskaΩ Mikula°a°,369900,NA,NA,NA,NA,NA,NA,NA,New building,122,,,,,,,,,,,,,,,,
LiptovskaΩ Mikula°a°,71500,NA,NA,NA,NA,NA,NA,NA,Original condition,NA,NA,0,none,NA,East,NA,NA,NA,NA,0,NA,NA,0,1-room apartment,1,LiptovskaΩ Mikula°a°
LiptovskaΩ Mikula°a°,128000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,52,NA,0,NA,NA,NA,NA,NA,8,2,0,NA,NA,0,2-room apartment,2,LiptovskaΩ Mikula°a°
LiptovskaΩ Mikula°a°,129000,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,64,,,,,,,,,,,,,,,,
LiptovskaΩ Mikula°a°,139000,NA,NA,NA,NA,NA,NA,NA,New building,66,,,,,,,,,,,,,,,,
LiptovskaΩ Mikula°a°,145000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,68,,,,,,,,,,,,,,,,
LiptovskaΩ Mikula°a°,195000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,98,NA,0,none,NA,NA,1900,NA,2,2,0,NA,NA,0,3-room apartment,3,LiptovskaΩ Mikula°a°
LiptovskaΩ Mikula°a°,145000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,55,NA,0,none,NA,NA,1900,NA,2,2,0,NA,NA,0,2-room apartment,2,LiptovskaΩ Mikula°a°
LiptovskaΩ Mikula°a°,92000,NA,NA,NA,NA,NA,NA,NA,New building,24,,,,,,,,,,,,,,,,
LiptovskaΩ Mikula°a°,92000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,23,NA,0,none,Brick,NA,1900,NA,2,2,0,NA,NA,0,1-room apartment,1,LiptovskaΩ Mikula°a°
LiptovskaΩ Mikula°a°,135000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,49,NA,0,none,Brick,NA,1900,NA,2,2,0,NA,NA,0,2-room apartment,2,LiptovskaΩ Mikula°a°
LiptovskaΩ Mikula°a°,79000,NA,NA,NA,NA,NA,NA,NA,Original condition,18,NA,0,none,Brick,NA,1900,NA,2,2,0,NA,NA,0,Studio,1,LiptovskaΩ Mikula°a°
LiptovskaΩ Mikula°a°,99000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,36,NA,0,none,Brick,NA,1900,NA,2,2,0,NA,NA,0,1-room apartment,1,LiptovskaΩ Mikula°a°
LiptovskaΩ Mikula°a°,105000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,41,,,,,,,,,,,,,,,,
LiptovskaΩ Mikula°a°,135000,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,78,NA,0,none,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,LiptovskaΩ Mikula°a°
LiptovskaΩ Mikula°a°,84950,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,39,NA,0,none,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1-room apartment,1,LiptovskaΩ Mikula°a°
LiptovskaΩ Mikula°a°,114200,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,65,NA,0,none,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,LiptovskaΩ Mikula°a°
LiptovskaΩ Mikula°a°,299000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,220,NA,0,none,Brick,NA,NA,NA,NA,NA,0,NA,NA,0,5 or more room apartment,5,LiptovskaΩ Mikula°a°
LiptovskaΩ Mikula°a°,142000,NA,NA,NA,NA,NA,NA,NA,Original condition,78,NA,0,none,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,LiptovskaΩ Mikula°a°
LiptovskaΩ Mikula°a°,94750,NA,NA,NA,NA,NA,NA,NA,New building,39,,,,,,,,,,,,,,,,
LiptovskaΩ Mikula°a°,136500,NA,NA,NA,NA,NA,NA,NA,New building,58,,,,,,,,,,,,,,,,
LiptovskaΩ Mikula°a°,194000,NA,NA,NA,NA,NA,NA,NA,New building,85,,,,,,,,,,,,,,,,
LiptovskaΩ Mikula°a°,85000,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,38,NA,0,none,Panel,NA,NA,NA,4,NA,0,NA,NA,0,1-room apartment,1,LiptovskaΩ Mikula°a°
LiptovskaΩ Mikula°a°,119000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,56,,,,,,,,,,,,,,,,
LiptovskaΩ Mikula°a°,115000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,54,,,,,,,,,,,,,,,,
LiptovskaΩ Mikula°a°,78000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,28,NA,0,B,Brick,NA,NA,NA,4,NA,0,NA,NA,0,Studio,1,LiptovskaΩ Mikula°a°
LiptovskaΩ Mikula°a°,120000,NA,NA,NA,NA,NA,NA,NA,Original condition,69,NA,0,none,NA,NA,NA,NA,4,4,0,1,NA,0,3-room apartment,3,LiptovskaΩ Mikula°a°
LiptovskaΩ Mikula°a°,140000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,64,,,,,,,,,,,,,,,,
LiptovskaΩ Mikula°a°,116000,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,62,,,,,,,,,,,,,,,,
LiptovskaΩ Mikula°a°,114000,NA,NA,NA,NA,NA,NA,NA,Original condition,52,130,0,NA,NA,West,NA,NA,NA,NA,0,1,NA,0,2-room apartment,2,LiptovskaΩ Mikula°a°
LiptovskaΩ Mikula°a°,113000,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,59,NA,0,B,NA,NA,NA,NA,4,4,0,1,NA,0,2-room apartment,2,LiptovskaΩ Mikula°a°
LiptovskaΩ Mikula°a°,175000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,80,NA,0,A,NA,NA,1979,2018,4,NA,0,NA,NA,0,4-room apartment,4,LiptovskaΩ Mikula°a°
LiptovskaΩ Mikula°a°,185000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,111,NA,0,none,NA,NA,1972,2016,3,NA,0,NA,NA,0,4-room apartment,4,LiptovskaΩ Mikula°a°
LiptovskaΩ Mikula°a°,195000,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,98,NA,0,none,Brick,NA,NA,NA,1,1,0,NA,NA,0,2-room apartment,2,LiptovskaΩ Mikula°a°
LiptovskaΩ Mikula°a°,105000,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,41,NA,0,none,Brick,NA,NA,NA,1,1,0,NA,NA,0,1-room apartment,1,LiptovskaΩ Mikula°a°
LiptovskaΩ Mikula°a°,92000,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,23,NA,0,none,Brick,NA,NA,NA,1,1,0,NA,NA,0,Studio,1,LiptovskaΩ Mikula°a°
LiptovskaΩ Mikula°a°,99000,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,36,NA,0,none,Brick,NA,NA,NA,1,1,0,NA,NA,0,1-room apartment,1,LiptovskaΩ Mikula°a°
LiptovskaΩ Mikula°a°,260000,NA,NA,NA,NA,NA,NA,NA,New building,76,NA,0,none,NA,NA,NA,NA,2,1,0,NA,NA,0,4-room apartment,4,LiptovskaΩ Mikula°a°
LiptovskaΩ Mikula°a°,120000,NA,NA,NA,NA,NA,NA,NA,New building,35,NA,0,A,NA,NA,2020,NA,3,2,0,NA,NA,0,2-room apartment,2,LiptovskaΩ Mikula°a°
LiptovskaΩ Mikula°a°,129000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,74,NA,0,B,NA,West,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,LiptovskaΩ Mikula°a°
LiptovskaΩ Mikula°a°,114900,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,78,,,,,,,,,,,,,,,,
LiptovskaΩ Mikula°a°,119990,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,62,NA,1,none,NA,NA,1979,NA,10,5,0,NA,NA,0,3-room apartment,3,LiptovskaΩ Mikula°a°
LiptovskaΩ Mikula°a°,124000,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,77,,,,,,,,,,,,,,,,
LiptovskaΩ Mikula°a°,135000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,67,NA,0,none,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,LiptovskaΩ Mikula°a°
LiptovskaΩ Mikula°a°,117900,NA,NA,NA,NA,NA,NA,NA,Original condition,55,NA,0,NA,NA,NA,NA,NA,NA,3,1,2,NA,0,2-room apartment,2,LiptovskaΩ Mikula°a°
LiptovskaΩ Mikula°a°,89500,NA,NA,NA,NA,NA,NA,NA,Original condition,52,NA,0,none,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,LiptovskaΩ Mikula°a°
LiptovskaΩ Mikula°a°,129500,NA,NA,NA,NA,NA,NA,NA,New building,51,,,,,,,,,,,,,,,,
LiptovskaΩ Mikula°a°,139900,NA,NA,NA,NA,NA,NA,NA,New building,56,,,,,,,,,,,,,,,,
LiptovskaΩ Mikula°a°,95000,NA,NA,NA,NA,NA,NA,NA,Original condition,62,NA,1,B,NA,NA,NA,NA,4,4,0,NA,NA,0,3-room apartment,3,LiptovskaΩ Mikula°a°
LiptovskaΩ Mikula°a°,88000,NA,NA,NA,NA,NA,NA,NA,Original condition,62,NA,1,B,NA,NA,NA,NA,4,4,0,NA,NA,0,3-room apartment,3,LiptovskaΩ Mikula°a°
LiptovskaΩ Mikula°a°,110000,NA,NA,NA,NA,NA,NA,NA,New building,47,NA,0,none,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,LiptovskaΩ Mikula°a°
LiptovskaΩ Mikula°a°,128200,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,78,NA,0,none,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,LiptovskaΩ Mikula°a°
LiptovskaΩ Mikula°a°,130000,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,70,NA,0,none,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,LiptovskaΩ Mikula°a°
LiptovskaΩ Mikula°a°,126000,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,64,NA,0,none,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,LiptovskaΩ Mikula°a°
LiptovskaΩ Mikula°a°,78000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,25,NA,0,none,NA,NA,NA,NA,NA,NA,0,NA,NA,0,Studio,1,LiptovskaΩ Mikula°a°
LiptovskaΩ Mikula°a°,118000,NA,NA,NA,NA,NA,NA,NA,Original condition,63,NA,0,none,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,LiptovskaΩ Mikula°a°
LiptovskaΩ Mikula°a°,119900,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,57,NA,1,B,NA,NA,1900,NA,13,3,0,NA,NA,0,2-room apartment,2,LiptovskaΩ Mikula°a°
LiptovskaΩ Mikula°a°,60000,NA,NA,NA,NA,NA,NA,NA,Original condition,29,140,0,none,NA,NA,NA,NA,3,1,0,NA,NA,0,1-room apartment,1,LiptovskaΩ Mikula°a°
LiptovskaΩ Mikula°a°,113900,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,57,NA,1,B,NA,NA,1900,NA,NA,NA,1,NA,NA,0,2-room apartment,2,LiptovskaΩ Mikula°a°
LiptovskaΩ Mikula°a°,120000,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,70,NA,1,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,2-room apartment,2,LiptovskaΩ Mikula°a°
LiptovskaΩ Mikula°a°,135000,NA,NA,NA,NA,NA,NA,NA,New building,42,160,0,A,NA,NA,2022,NA,NA,NA,0,NA,NA,0,2-room apartment,2,LiptovskaΩ Mikula°a°
LiptovskaΩ Mikula°a°,110000,NA,NA,NA,NA,NA,NA,NA,Original condition,70,130,0,NA,NA,NA,NA,NA,7,2,1,NA,NA,0,3-room apartment,3,LiptovskaΩ Mikula°a°
LiptovskaΩ Mikula°a°,129000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,62,NA,0,B,NA,NA,NA,NA,6,2,1,NA,NA,0,3-room apartment,3,LiptovskaΩ Mikula°a°
LiptovskaΩ Mikula°a°,169830,NA,NA,NA,NA,NA,NA,NA,Under construction,70,,,,,,,,,,,,,,,,
LiptovskaΩ Mikula°a°,132000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,72,,,,,,,,,,,,,,,,
LiptovskaΩ Mikula°a°,297000,NA,NA,NA,NA,NA,NA,NA,New building,82,NA,0,A,NA,NA,2020,NA,3,3,0,NA,NA,0,3-room apartment,3,LiptovskaΩ Mikula°a°
LiptovskaΩ Mikula°a°,212000,NA,NA,NA,NA,NA,NA,NA,New building,60,NA,0,A,NA,NA,2020,NA,3,2,0,NA,NA,0,2-room apartment,2,LiptovskaΩ Mikula°a°
LiptovskaΩ Mikula°a°,174900,NA,NA,NA,NA,NA,NA,NA,New building,68,,,,,,,,,,,,,,,,
LiptovskaΩ Mikula°a°,106900,NA,NA,NA,NA,NA,NA,NA,New building,38,,,,,,,,,,,,,,,,
LiptovskaΩ Mikula°a°,149000,NA,NA,NA,NA,NA,NA,NA,New building,34,,,,,,,,,,,,,,,,
LiptovskaΩ Mikula°a°,168900,NA,NA,NA,NA,NA,NA,NA,New building,66,,,,,,,,,,,,,,,,
LiptovskaΩ Mikula°a°,193900,NA,NA,NA,NA,NA,NA,NA,New building,75,,,,,,,,,,,,,,,,
LiptovskaΩ Mikula°a°,99900,NA,NA,NA,NA,NA,NA,NA,New building,33,,,,,,,,,,,,,,,,
LiptovskaΩ Mikula°a°,193000,NA,NA,NA,NA,NA,NA,NA,New building,75,,,,,,,,,,,,,,,,
LiptovskaΩ Mikula°a°,113000,NA,NA,NA,NA,NA,NA,NA,Under construction,52,,,,,,,,,,,,,,,,
LiptovskaΩ Mikula°a°,116000,NA,NA,NA,NA,NA,NA,NA,Under construction,52,,,,,,,,,,,,,,,,
LiptovskaΩ Mikula°a°,127500,NA,NA,NA,NA,NA,NA,NA,Under construction,62,,,,,,,,,,,,,,,,
LiptovskaΩ Mikula°a°,131000,NA,NA,NA,NA,NA,NA,NA,Under construction,62,,,,,,,,,,,,,,,,
LiptovskaΩ Mikula°a°,129500,NA,NA,NA,NA,NA,NA,NA,New building,62,,,,,,,,,,,,,,,,
Beaàadikova°,79990,NA,NA,NA,NA,NA,NA,NA,Original condition,51,NA,0,none,NA,NA,1990,NA,2,1,0,NA,2,0,2-room apartment,2,LiptovskaΩ Mikula°a°
Beaàadikova°,109900,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,84,NA,1,C,NA,NA,1900,NA,3,2,0,NA,NA,0,3-room apartment,3,LiptovskaΩ Mikula°a°
Bobrovec,142890,NA,NA,NA,NA,NA,NA,NA,Under construction,40,,,,,,,,,,,,,,,,
Dema§novska° Dolina,139000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,32,100,1,A,NA,NA,2015,2022,3,NA,0,NA,NA,0,2-room apartment,2,LiptovskaΩ Mikula°a°
Dema§novska° Dolina,299000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,66,NA,1,D,NA,NA,1900,NA,NA,NA,0,1,NA,0,3-room apartment,3,LiptovskaΩ Mikula°a°
Da∫brava,94900,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,68,NA,1,none,NA,NA,1900,NA,4,4,0,NA,NA,0,3-room apartment,3,Levoƒça
Hybe,126880,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,72,NA,0,none,NA,NA,1980,NA,1,NA,1,1,NA,0,3-room apartment,3,LiptovskaΩ Mikula°a°
Hybe,139980,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,72,NA,0,none,NA,NA,1980,NA,1,NA,1,1,NA,0,2-room apartment,2,LiptovskaΩ Mikula°a°
Hybe,139990,8,,,,,,,,,,,,,,,,,,,,,,,,
Hybe,132000,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,72,227,0,none,Brick,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,LiptovskaΩ Mikula°a°
Liptovska° Sielnica,107400,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,66,NA,0,none,NA,NA,1979,2016,3,3,0,NA,NA,0,3-room apartment,3,LiptovskaΩ Mikula°a°
Tornaƒæa,47900,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,68,NA,0,NA,NA,NA,NA,NA,3,2,0,1,NA,0,3-room apartment,3,Reva∫ca
Tornaƒæa,36990,NA,NA,NA,NA,NA,NA,NA,Original condition,67,NA,1,none,NA,NA,1900,NA,2,2,0,NA,NA,0,2-room apartment,2,Reva∫ca
Tornaƒæa,49000,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,71,NA,1,none,NA,NA,1900,NA,8,8,0,NA,NA,0,3-room apartment,3,Reva∫ca
Tornaƒæa,62000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,76,NA,1,NA,NA,NA,NA,2019,8,4,1,NA,NA,0,3-room apartment,3,Reva∫ca
Tornaƒæa,65000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,76,140,0,NA,NA,NA,NA,2019,5,3,1,NA,NA,0,3-room apartment,3,Reva∫ca
Tornaƒæa,34500,NA,NA,NA,NA,NA,NA,NA,Original condition,40,NA,0,NA,NA,NA,NA,NA,5,4,1,NA,NA,0,1-room apartment,1,Reva∫ca
Jela°ava,19900,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,56,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Reva∫ca
Jela°ava,15000,NA,NA,NA,NA,NA,NA,NA,Original condition,56,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Reva∫ca
Jela°ava,34500,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,75,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Reva∫ca
Jela°ava,11500,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,37,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1-room apartment,1,Reva∫ca
Reva∫ca,49990,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,66,NA,1,none,NA,NA,1900,NA,4,4,0,NA,NA,0,3-room apartment,3,Reva∫ca
Reva∫ca,50900,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,52,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Reva∫ca
Reva∫ca,49990,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,66,,,,,,,,,,,,,,,,
Reva∫ca,50489,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,64,NA,0,NA,Panel,NA,1977,NA,NA,NA,0,1,NA,0,3-room apartment,3,Reva∫ca
Reva∫ca,19900,NA,NA,NA,NA,NA,NA,NA,Original condition,64,NA,0,none,NA,NA,NA,NA,2,2,0,NA,NA,0,3-room apartment,3,Reva∫ca
Reva∫ca,39990,NA,NA,NA,NA,NA,NA,NA,Original condition,64,NA,1,none,NA,NA,1900,NA,7,7,0,NA,NA,0,3-room apartment,3,Reva∫ca
Reva∫ca,57990,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,64,NA,1,none,NA,NA,1900,NA,7,3,0,NA,NA,0,3-room apartment,3,Reva∫ca
Reva∫ca,48990,NA,NA,NA,NA,NA,NA,NA,Original condition,72,NA,1,none,NA,NA,1900,NA,7,2,0,NA,NA,0,3-room apartment,3,Reva∫ca
Reva∫ca,56990,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,69,NA,1,none,NA,NA,1900,NA,4,1,0,NA,NA,0,3-room apartment,3,Reva∫ca
Reva∫ca,39000,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,53,NA,1,none,NA,NA,1900,NA,4,4,0,NA,NA,0,2-room apartment,2,Reva∫ca
Reva∫ca,46990,NA,NA,NA,NA,NA,NA,NA,Original condition,63,NA,1,A,NA,NA,1900,NA,4,3,0,NA,NA,0,2-room apartment,2,Reva∫ca
Reva∫ca,46250,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,65,NA,1,none,NA,NA,1900,NA,6,2,0,NA,NA,0,3-room apartment,3,Reva∫ca
Sirk,11500,NA,NA,NA,NA,NA,NA,NA,Original condition,37,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Reva∫ca
Sirk,27900,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,83,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Reva∫ca
Svit,113000,7,,,,,,,,,,,,,,,,,,,,,,,,
Svit,117950,8,,,,,,,,,,,,,,,,,,,,,,,,
Svit,159000,8,,,,,,,,,,,,,,,,,,,,,,,,
Svit,96000,7,,,,,,,,,,,,,,,,,,,,,,,,
Svit,97545,8,,,,,,,,,,,,,,,,,,,,,,,,
Svit,180720,8,,,,,,,,,,,,,,,,,,,,,,,,
Svit,133920,8,,,,,,,,,,,,,,,,,,,,,,,,
Svit,185297,8,,,,,,,,,,,,,,,,,,,,,,,,
Svit,154706,8,,,,,,,,,,,,,,,,,,,,,,,,
Svit,97545,NA,NA,NA,NA,NA,NA,NA,Original condition,41,,,,,,,,,,,,,,,,
Svit,185297,8,,,,,,,,,,,,,,,,,,,,,,,,
Svit,153367,8,,,,,,,,,,,,,,,,,,,,,,,,
Svit,185812,8,,,,,,,,,,,,,,,,,,,,,,,,
Svit,151095,8,,,,,,,,,,,,,,,,,,,,,,,,
Svit,189417,8,,,,,,,,,,,,,,,,,,,,,,,,
Svit,189005,8,,,,,,,,,,,,,,,,,,,,,,,,
Svit,250818,8,,,,,,,,,,,,,,,,,,,,,,,,
Svit,152145,8,,,,,,,,,,,,,,,,,,,,,,,,
Svit,151095,8,,,,,,,,,,,,,,,,,,,,,,,,
Svit,97545,8,,,,,,,,,,,,,,,,,,,,,,,,
Svit,97545,8,,,,,,,,,,,,,,,,,,,,,,,,
Svit,153367,8,,,,,,,,,,,,,,,,,,,,,,,,
Svit,184885,8,,,,,,,,,,,,,,,,,,,,,,,,
Svit,142695,8,,,,,,,,,,,,,,,,,,,,,,,,
Svit,150045,8,,,,,,,,,,,,,,,,,,,,,,,,
Svit,152337,8,,,,,,,,,,,,,,,,,,,,,,,,
Svit,93660,8,,,,,,,,,,,,,,,,,,,,,,,,
Svit,239598,8,,,,,,,,,,,,,,,,,,,,,,,,
Svit,73550,8,,,,,,,,,,,,,,,,,,,,,,,,
Svit,161000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,67,NA,0,none,NA,NA,NA,NA,10,8,1,NA,NA,0,3-room apartment,3,Poprad
Svit,120980,8,,,,,,,,,,,,,,,,,,,,,,,,
Svit,141000,8,,,,,,,,,,,,,,,,,,,,,,,,
Svit,111000,8,,,,,,,,,,,,,,,,,,,,,,,,
Svit,90980,8,,,,,,,,,,,,,,,,,,,,,,,,
Svit,135000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,67,NA,0,none,NA,NA,1980,NA,1,NA,0,NA,NA,0,3-room apartment,3,Poprad
Svit,106000,7,,,,,,,,,,,,,,,,,,,,,,,,
Svit,120000,7,,,,,,,,,,,,,,,,,,,,,,,,
Svit,164900,7,,,,,,,,,,,,,,,,,,,,,,,,
Svit,108500,8,,,,,,,,,,,,,,,,,,,,,,,,
